PCA 1,PCA 2,Cluster
-2.6234329078321976,-0.20159802332105944,0
-2.2128201320929235,-1.5163721955463825,0
-1.4402084455824418,-2.55723987229162,0
-0.09537368617906179,-2.9166803465819826,2
0.6799302399250403,-3.20602314615449,2
0.8987315940843669,-3.385975910074558,2
1.202356747277069,-3.397234803011877,2
0.9510706374412033,-3.2255588827220745,2
0.7018716348868623,-3.0021626162468205,2
0.7485214917642917,-2.851749797842212,2
-0.3001994774322457,-2.5180526409183672,2
-1.8074435077597337,-2.1524370952960807,0
-3.0002190599459984,-2.008835006423516,0
-2.7848710876073692,-2.1652411286310382,0
-2.5373131067481554,-1.370704509681319,0
-1.9519209707830072,-1.0401533934649576,0
-1.610904050928342,-0.6579426476631488,0
-1.477777996270665,-0.3900655692939358,0
-1.581260266455952,-0.18304720943519015,0
-1.573011505536141,0.20315128646427527,0
-1.2532221143872821,-0.26916565189875585,0
-1.7649219840816783,0.16249915736383916,0
-2.649981192112085,-0.3421953552759621,0
-4.587291501563364,-1.6667323328128156,0
-3.6372478847674614,-0.950578669096202,0
-2.600572097338934,-1.808124695260531,0
-1.3598357382718087,-2.752705391745417,0
0.1792325685273425,-3.555601456021717,2
1.283652687354105,-3.6853738738364665,2
1.6915119927395579,-3.7984336908910783,2
1.72544565834734,-3.6660440807976906,2
1.3269308528075714,-3.1083015284336017,2
0.8978916942835965,-2.768906696663662,2
0.7135856105545388,-2.6373992708391456,2
0.08013184319221738,-2.2757284684175807,2
-1.2651865290786972,-1.9832774664635786,0
-1.5175977140439865,-1.2855369805224126,0
-1.2856515272671796,-0.5253048966990181,0
-1.1751680696957638,0.08702904468808959,0
-0.9156521893066837,0.3665497620258973,1
-1.0013411890869814,0.6614511434586732,1
-0.9066501746284512,0.6034693858822174,1
-0.767163883101859,0.5415609731172982,1
-0.9576674030912774,0.7185047713994788,1
-1.1038457819914855,0.8726046540891355,1
-1.5114269915584146,0.840321185563774,0
-1.329081279652146,0.845667533441105,1
-1.1848505913459166,0.8408809290673758,1
-0.9797887578517821,0.6511046611288218,1
-1.2323004549947552,-0.017019175675281665,0
-0.8797335370826532,-0.30041930103702785,0
-1.0195518761131863,-0.9024983318116357,0
-0.5346126647855882,-1.0911208712289013,0
-0.3032555580773309,-1.384603373274303,0
-0.17362053982207634,-1.6012109641584227,2
-0.4450525522907912,-1.4952637953021533,0
-0.7896489133909785,-1.4693300532015985,0
-0.3604920291354838,-0.8825952402828816,0
-1.2839318291159751,-0.8122587177772574,0
-1.7574684678899273,-0.21592076364834784,0
-2.7535232809266845,-0.2320943315400582,0
-2.7734203622224873,-0.28919684408640706,0
-1.879306728409556,0.3077472707686624,0
-1.9632796582752754,0.19349054130386947,0
-2.0332766473345605,0.07999305297094753,0
-1.7795749003958017,0.1740744109273777,0
-1.1974017069623788,0.5661724961418574,1
-0.9837709393379873,0.653971027801877,1
-0.9287040993329483,0.6137937365180091,1
-0.8988713118916578,0.5646270352226362,1
-0.9953113883721352,0.8057669539713196,1
-1.4935313818691016,0.74307574173783,0
-1.9009674488763946,0.5419643756694853,0
-1.5000824771593397,-0.2571346095877617,0
-0.7868551329811138,-0.7897655965211481,0
0.24538221040477767,-1.1046042692141487,2
0.7393853865724962,-1.498402378573549,2
1.1272808674354835,-1.8017290984354661,2
1.5167369178412233,-1.7971260176741444,2
1.371170210376561,-1.5437272555618622,2
1.0772234816223156,-1.3291029454106535,2
1.0838178683995647,-0.8695750225936287,2
0.7393487858464229,-0.2612802516667202,1
-0.07452725470701187,0.05412672164053425,1
-0.6269034156419253,0.32816881081653987,1
-0.622072930349612,0.3573168865168407,1
-0.7073108065548913,0.35560498898794984,1
-0.44262420171581307,0.6229532729768861,1
-0.3336345534236343,0.8197168108356602,1
-0.29358661510037315,0.9629563576706043,1
-0.3811707945028782,1.0168631924871552,1
-0.5118300229108349,0.8064062616067335,1
-0.4323937207263828,0.7609374795158191,1
-0.1884800043984433,0.8407504457271988,1
-0.5830419808127609,0.7029746728965465,1
-0.9160884180985416,0.6147367580500104,1
-0.9787687696646983,0.4933368353797419,1
-0.544554266145975,-0.08983266345656271,1
-0.3279888070405451,-0.4272796170107137,1
0.7632528445863203,-0.2525360529591776,1
1.123089137831209,-0.7180995363753866,2
1.2382681366257402,-1.1841657736648867,2
1.674082276042768,-1.3936965040969187,2
1.655544849100109,-1.4707155078934115,2
1.9801344323016714,-1.3637388698854196,2
2.1359601064438736,-1.28843502546776,2
1.391755768619157,-1.0309184998485736,2
0.3594672424302552,-0.3469243490025407,1
-0.4651917453231892,-0.08480409585858659,1
-0.8247297139450017,-0.12149143099689834,1
-0.7437825781395044,0.2135400143485004,1
-0.5622589849005423,0.625532990380836,1
-0.5251153102507247,0.7355587905166465,1
-0.4749076083329683,0.8597800717653279,1
-0.39939934580715897,0.9995430185456332,1
-0.04043080393239839,0.8941394448968699,1
0.06954023947605506,0.8071012243322863,1
-0.12544784575246082,1.3023924350666038,1
-0.5379285521154927,0.977375264851345,1
-0.5744308998017434,0.9498576165825096,1
-0.5884954680305202,0.6038745240759261,1
-0.006935008560043036,0.22407067579476525,1
-0.0689401378460986,-0.6288461875386075,1
0.3973365464275872,-0.9888959982899453,2
0.6267822105372546,-0.8888341549023728,2
0.5507912835694704,-1.039091049776984,2
0.3230273612330647,-1.0301018975865628,2
-0.08095294173417308,-1.1648027600247215,2
0.5519089589013361,-0.6096047811639451,2
0.30842317545459264,-0.8005464910320355,2
-0.2959312163351762,-0.32599972445012865,1
-1.2408368796524467,0.08049167468084834,0
-1.8902714804347804,0.46867087696257026,0
-1.9239488588155436,0.5523495072200553,0
-1.8562838335298795,0.6975369299676715,0
-1.662659210526059,0.9648303803437278,0
-1.5282735570137835,1.0287182499445233,1
-1.6775566811839704,0.9216442494770744,0
-1.524330292336974,1.000145705053166,1
-1.5881912332305113,0.9714523534782137,1
-1.5523158822093537,0.9640651391024445,1
-1.5312780943135775,0.7936800189028455,0
-1.5209886785093316,1.0667191221076764,1
-1.3674250725081853,1.2089956113284306,1
-1.3442654628908832,0.925591483961963,1
-0.8322833099564941,0.5085639164914568,1
-0.16290484441140526,-0.3711248990480182,1
0.65298848271674,-0.9163044584529247,2
0.6651866980541696,-1.0256044129027369,2
0.6606551268036467,-0.972158382182149,2
0.7929847663864967,-0.747644102308636,2
0.7465889251718568,-0.6696849293186179,2
0.8411516311772411,-0.6171285073760395,2
0.5325011028423309,-0.9229006084173307,2
-0.5116012867305915,-0.8531056675978017,0
-1.4176055463384645,-0.3481870119267323,0
-2.6288884272072717,-0.4012101537626309,0
-1.406324268207918,0.33294089524152837,0
-0.8996635233326885,0.5053644239344899,1
-0.9843808779884244,0.23364442727741627,1
-1.048346818343867,0.5080235893776093,1
-1.2494243290846658,0.6956301373525979,1
-1.4628914328553935,0.8691202180160489,1
-1.2496070989476558,0.8311997100214946,1
-1.1909124493075562,0.6756841088754217,1
-1.0974727673425186,0.5543811911276347,1
-1.3306476535899219,0.6990611441888005,1
-1.417907649123684,0.9164659317032248,1
-1.7448473931151873,0.755322775999902,0
-1.4650181092185381,0.18015621358607842,0
-0.8110404941000565,-0.37619088627757435,0
0.25890306163749355,-0.9080690922076432,2
0.689336516012884,-1.0506890601617285,2
1.1411481015398968,-1.595384775991658,2
1.7770753704449385,-1.6159545306167165,2
1.7782818785108963,-1.333129167858569,2
1.6189608603470549,-0.9189516046464542,2
1.4480145177666635,-0.6706177317416383,2
0.8447659604568166,-0.3826984427184969,1
-0.14911691088544887,0.28066737022736604,1
-0.4973910946049608,0.9943123042231541,1
-0.6097746530156476,0.9584497542474146,1
-0.5773848352517892,1.029575825283562,1
-0.44071231967265034,1.186685660559104,1
-0.34393581292251385,1.2307753679072602,1
-0.11463215185132775,1.3758427908088273,1
-0.020058053766010563,1.4256344131024863,1
-0.10547148564590486,1.1618337237784344,1
-1.131073937588078,0.198665775571441,0
0.2370727355095731,1.0518819786138154,1
-0.27281223997064963,1.0182325765720355,1
-0.3096548073889241,1.2980476722938386,1
-0.5031055714037906,1.1164139388121066,1
-0.18364080189788445,0.5688881261552956,1
0.07520386457340995,-0.03850922218440624,1
0.7469582815806168,-0.493526068457688,2
1.3337413705025083,-1.161632219993809,2
2.1082736874014816,-1.4405639199491727,2
2.455560123845123,-1.6934070563235406,2
2.366913282584206,-1.4351607076388138,2
2.4712604444546677,-1.1534569757247919,2
2.170361659869758,-1.1404985801129988,2
1.6716731865463774,-0.6458386532087876,2
0.6817461791535938,-0.10679998494984927,1
0.0681120163366076,0.27535475288213757,1
-0.010660155260423264,0.31852617049032944,1
0.09376040547056916,0.5280902677557672,1
0.22751727103157598,0.7339239146330787,1
0.24687107845200723,0.8081555533895898,1
0.3838170711980012,0.941470014858095,1
0.4031708786184326,1.0157016536146057,1
0.32429542724639754,1.0254080509563759,1
0.47723960676098376,1.232351722507266,1
0.4570059984375917,1.3045313922538297,1
0.40033009887520554,1.5255554462717786,1
0.07389542539460559,1.5814703148373879,1
0.12481425927436347,1.4023090241834077,1
0.6369639127029687,0.8902314262293247,1
1.1846853978181078,0.12134881411085782,1
1.654860565626748,-0.610843878975237,2
2.256004588097394,-1.1108270817292056,2
2.631476444899918,-1.4991726713067879,2
2.9156905406428875,-1.6643462305092092,2
2.6774613673269028,-1.4219783387543568,2
2.3895588300980752,-1.2451019670802443,2
2.2173790497123522,-1.0117172736215094,2
1.4142653254451434,-0.6999263083151737,2
0.42051680201167924,0.005425834437782716,1
-0.4242846355727743,0.34753352918219926,1
-0.2895129465882392,0.6083468000224862,1
-0.23508588125361446,0.7662463011606677,1
-0.4267547478182841,0.7740388381757951,1
-0.18852423582233788,0.8557484590866904,1
-0.07127253202175711,0.8541144557152792,1
0.1688233424175461,0.9351869866975224,1
0.3151151550411788,1.0916066555383286,1
0.3042530731663445,1.1728930837915061,1
0.35822123418625246,1.2728384844063465,1
0.22744189339513257,1.2925805328677518,1
0.0500032768897227,1.3322256364668896,1
0.06612533552685457,1.2325253667558413,1
0.4268062669457209,0.7338134763340182,1
0.7480683780109016,0.19459772109802578,1
1.1749467764943993,-0.33639111675865424,2
1.7279966282365138,-0.8993616968549256,2
2.253919107325986,-1.3883618398413218,2
2.2622519106000083,-1.7717790223490264,2
2.2047539483252097,-1.4350915656169148,2
2.147345983433318,-1.0779667955327688,2
1.9527509024904093,-0.757286700654024,2
1.295200208875652,-0.40137794843452623,2
0.4232131567775672,0.17889873600642087,1
-0.4506826615660064,0.33702443588864167,1
-0.5800442086043461,0.2659130801637414,1
-0.44090643982005445,0.4044046200878128,1
-0.0972117937652718,0.6923950198764144,1
-0.04603724857800572,0.8513749784648879,1
-0.10356195148100796,0.9417782493678829,1
-0.09232280420386806,1.1095065678243612,1
-0.01974989803704707,1.1736205623200702,1
0.11636213712606065,1.2851872038312153,1
0.15526676910114567,1.3143776063647197,1
-0.34145644479877274,1.2690608365254512,1
-0.510854425565764,1.4618367108411086,1
-0.8816481288273359,1.0531384058399627,1
-0.5755700690984779,0.39779415716626415,1
0.3611028559983207,0.05485789211021105,1
1.0396119685931966,-0.39537610553628616,2
1.493364402505841,-0.682008258899396,2
1.6362043768144692,-1.007964151839155,2
1.613040160559492,-1.0481004695942262,2
1.5062241005596195,-0.8310620550575502,2
1.2279275273251986,-0.517598106520585,2
1.1477464596104023,-0.2122966741719046,1
0.9333446678011076,0.23770720078263743,1
0.3523354557752315,0.4737701897228284,1
-0.16398286829238093,0.5974862181283284,1
-0.24504526352203673,0.7366466261600284,1
-0.248959965677913,0.9351312378927527,1
-0.6011108748711882,0.9085293913858921,1
-0.10786840084903407,1.16455977979285,1
0.08429025168181185,1.2412001384502465,1
0.24448800021490857,1.2929465698791047,1
-0.06802380656992069,1.072274961946023,1
-0.02145402535369507,1.208192272996903,1
0.11193959308087477,1.3005391086702731,1
0.18391585372866143,1.446700165296325,1
-0.1470676026942458,1.2463434481360556,1
-0.15120453980090556,1.1229752308137688,1
0.3447704464828546,0.47931534357934397,1
0.9018667580667017,-0.17436946938979542,1
1.5478664356742682,-1.2359183747963258,2
1.3347569378726287,-1.9060405923754264,2
1.5071518536021917,-1.9763932122998025,2
1.6406576813262521,-1.5880767798231268,2
1.3088113799867842,-1.5134636019647776,2
1.3290387055319068,-1.131633295618121,2
0.9808589827557346,-1.1600254230753702,2
-0.13365601194465615,-1.1072984246280764,0
-1.2145529962300483,-0.5837588982870995,0
-1.8447456376009996,-0.6042951881139116,0
-2.293888992160735,-0.5189988250304025,0
-1.3911257248152686,0.19812363366141067,0
-1.4443986672802056,0.188675102131035,0
-1.4316629175217792,0.23522215682851721,0
-1.3908682798838623,0.3508863114792192,0
-1.572840995376763,0.2539395732058262,0
-1.8425574153116597,0.1577726782928394,0
-3.18521255663654,-0.8097755276770207,0
-1.6777489636413199,0.31236604310741817,0
-1.7747132920382465,0.487580934421254,0
-1.6127069314693405,0.7395081391145382,0
-1.2619268946179534,0.884368298097698,1
-0.7395097332828768,-0.0769043450816362,0
0.05853710110269914,-0.8323072777136932,1
0.8182895523951822,-1.6706785275247402,2
1.2970767598267092,-1.6229516331555442,2
0.991304556589274,-2.0323401182940275,2
1.3260159380765,-1.9479237447909414,2
1.7346253714456228,-1.511006873988556,2
1.564157468151981,-1.5454570651672235,2
1.5178397464164173,-1.7225640219818525,2
0.7247166592676352,-1.4791303753130638,2
-0.5794952696290783,-1.0971152064895833,0
-1.616381787633389,-0.9369032530652671,0
-2.020279763029835,-0.9404860103137629,0
-1.784500064938707,-0.3948255970379822,0
-1.7178782460737074,0.0030911731999295304,0
-2.077673918757419,0.05843395979810391,0
-2.032634412283656,0.39398805804199805,0
-2.0926054114938304,0.5887654725427692,0
-2.063478186315142,0.4839937923948924,0
-2.504632145820972,-0.06251338862313549,0
-2.587319510853145,-0.2909716012068532,0
-2.1784635546456754,0.11318517843559431,0
-2.1741083123349068,0.202296978977183,0
-1.9421935849563396,0.24479783116363016,0
-1.2242944539171323,-0.5924076750612166,0
-0.5193432540035661,-1.359320388685998,0
0.7146960602833144,-1.9006117855710134,2
1.211117837812674,-1.5912229410656638,2
1.103319839578224,-1.299414835958667,2
1.323275993955503,-1.1045393237291163,2
1.056521077651704,-0.8052122025769612,2
0.9027198221509933,-0.5644020659514032,2
0.4008802540841786,-0.5367394771859111,1
0.13179068888976403,-0.10359245808328332,1
-0.3470312305325086,0.2667103214301048,1
-1.114611155679925,0.23071279094146732,0
-1.2236757545331127,0.37397247801900685,0
-1.3733891418094764,0.47434867415225196,0
-1.5671957947932766,0.5886842244118738,0
-1.9923601773097963,0.2615884502137005,0
-2.456312375349271,-0.09475979105512405,0
-1.7328753037789357,0.29964188269176956,0
-1.7108069049972916,0.28317156484456807,0
-1.0426183540521454,0.649605005958693,1
-0.5611301859118756,0.8376141974226201,1
-0.6997392429517152,0.8660792994358378,1
-0.47529250878139084,1.14532720399699,1
-0.4758442361125269,1.1076839187536631,1
-1.0142635057513798,0.05815316436834755,0
-0.5320316047370452,-0.2708891662771353,0
-0.3684741069955991,-0.8276140068448504,0
-0.09742554685875073,-1.1380106788805733,0
0.19402697214269893,-1.3270922380840837,2
0.6867848591019993,-1.2667945474201412,2
0.8600167843333593,-0.7979149634185785,2
0.6318849211870147,-0.6474308930064318,2
0.6013771254788353,-0.3682244515078551,1
0.15932912859933018,0.08794465197588054,1
-0.6405319052240883,0.42643431797471903,1
-0.8495182259495343,0.7495432465170113,1
-1.4371141128991618,0.263406480137825,0
-0.9196150505101292,0.2632626420736164,1
-0.49141937915357037,0.2331587386461159,1
-0.29333007876512285,0.33550705558724064,1
-0.46754566949142107,0.15598148270831588,1
-1.0226582796028134,-0.31597051708491247,0
-1.4492933754724975,-0.4292841465377172,0
-0.33999718256359857,0.691374108528269,1
0.04798656147528116,1.248341390984882,1
-0.013724070509210073,1.3675715189018791,1
-0.22066780068290176,1.3799308250792484,1
-0.22712724735204054,1.3225854998240898,1
-0.05364937832321745,1.0715173784411791,1
0.1829661886804397,0.7976815785864784,1
0.4375180984034678,0.5171230218145888,1
0.4744677535654575,0.5242559469299303,1
0.40326478119103004,0.47923702950121744,1
0.3450645563132454,0.5221193086891219,1
0.14087163496479815,0.7878754748963964,1
-0.16325693380706235,0.9914144361270039,1
-0.11642023680533839,1.3840055723709979,1
-0.3073766084244203,1.4930987170141719,1
-0.4472241386084749,1.9216645463858226,1
-0.6300377135093339,1.9090786615358288,1
-0.9396746439279783,1.661334965451796,1
-0.9778553076070744,1.6179811629921892,1
-0.69637154535653,1.8589749180805168,1
-0.6372575040321682,1.8317727939584967,1
-0.5884106272237871,1.789497058908497,1
-0.4790058469761963,1.9949486755692518,1
-0.5091885217143579,1.845289259768164,1
-0.5329588858026356,1.7381911905650833,1
-0.4302453992371211,1.6670935682074102,1
-0.7114233055542091,1.7490284852098685,1
-0.7213397770561627,1.8695228866541584,1
-0.7042930617286103,1.8408467015324024,1
-0.6311277390394282,1.4881170640978023,1
-0.5171864109751982,1.1098295108604554,1
-0.13273170893670755,0.9059682373128615,1
0.03741590254022879,0.4663038360065828,1
0.28877678553945363,0.15283348618866854,1
0.5210211446522081,-0.09694807080792363,1
-0.027431489023911817,-0.3506643110947792,1
-0.015907824164042825,-0.21743996384862688,1
-0.1563386299237275,-0.22375810127567466,1
-0.643808030495877,0.1357084425412371,1
-1.2233200323596334,0.5454006751635315,0
-1.9391325790352705,0.705338145557508,0
-1.675745173038856,0.8722014755517811,0
-1.3817044123503646,1.0218222649176951,1
-1.5139609064885402,0.8895681073813594,0
-1.4775930233674976,1.0291690794195245,1
-1.2334033775691453,1.345706255363601,1
-0.986122455400834,1.3210054598202274,1
-1.139948010869129,1.0259688932602542,1
-0.33826591503471376,1.557803645819317,1
-1.229470422692665,0.8654210781045243,1
-0.9471487873961856,1.3904206864385262,1
-0.5760254351853746,1.648773187361351,1
-0.42174681231472755,1.5662013802025299,1
-0.17459959103271333,1.5147460925026013,1
-0.1936730397457364,1.202311636956476,1
-0.3535326186265828,0.7827713954469273,1
-0.476717128453743,0.5208981240200425,1
-0.45413606354547903,0.4645287334521719,1
-0.3164815683076123,0.574432546892429,1
-0.43545510333752163,0.8130018322749344,1
-0.7920559146312595,0.8256880453321486,1
-0.6165719835944443,0.6846860379526745,1
-0.8810618055849717,0.7259849639323646,1
-0.9604084156136293,0.9345922331405512,1
-1.086999576936311,1.091543258958441,1
-1.5663512271057536,1.1545542274893863,1
-1.2965506794983825,1.2893343822514358,1
-1.0827981977750745,1.3799955283176606,1
-0.9704091433396778,1.44420684091423,1
-0.8611539978777004,1.5143611083427588,1
-0.23550858192722038,1.3930215909726067,1
-0.49439205581347423,1.5836031844624132,1
-0.3712208490066546,1.6079308153267273,1
-0.29775049244230717,1.3403558484465559,1
-0.1818655168036323,1.4554662606606399,1
-0.28338015004716427,1.4118792594860956,1
-0.2299995202427208,0.9464384242589544,1
0.3005894478928535,0.7335844576096869,1
0.7984432212323993,0.3889151959745855,1
1.2540167707961716,0.06638450502399394,1
1.5726688616168334,-0.12681690921228178,2
1.8620815969257636,-0.07051235782052215,2
2.00087021992729,-0.26642341865310265,2
2.204837581420495,-0.44477901082625987,2
2.2381509535279513,-0.30220506924903945,2
2.1157710777181937,-0.2950925717797144,2
1.8240081147577434,0.03980925753471337,1
1.1439252099173218,0.55323656507859,1
0.6980207782463557,0.7686798331211346,1
0.5165283312675674,0.8437791511155988,1
0.5013877493101042,1.0827109727770294,1
0.475246827677793,1.2760577068298364,1
0.410178242971989,1.288056040584505,1
0.3942449729946267,1.3454433615849128,1
0.42279830882003744,1.470801846963406,1
0.3511391419505331,1.5802804671595818,1
0.22713288090718287,1.6971813116835581,1
0.41323093490590274,1.5043714452611185,1
0.26459744941482793,1.618987491851073,1
0.3468765773811052,1.4536803885317298,1
0.7044623081096564,1.250136498308541,1
0.7146662468813822,0.9607464280148127,1
0.9402833755028064,0.5768863788925434,1
1.1077817242217858,-0.013920342558622734,1
1.9327166632217467,-0.7091204944201304,2
2.3921778342191202,-1.2852524435084267,2
2.710450008603226,-1.374707110896431,2
2.6349918157252965,-0.9853219502971318,2
2.4528739073626413,-0.8540881567542649,2
2.3415306291075844,-0.5827677815487778,2
1.577055018486952,-0.2048083771876274,2
0.8202210887999752,0.38473946606685955,1
0.3351430187903325,0.8513234702180192,1
0.17413874474529828,0.8667248272561464,1
0.15016880229174195,0.9421991986242921,1
0.27039778195987113,1.1680165779534464,1
0.14787944537291128,1.1586277110615604,1
0.2147619896349711,1.251544874844966,1
0.09802631136266857,1.217371847018496,1
0.2566111942391182,1.4876852413446333,1
0.1788928351703503,1.5753621013055554,1
0.1489288495489742,1.7145392928565528,1
-0.07718369162608398,1.6780414823079284,1
-0.15084826439213592,1.747914637128101,1
-0.2765076874866355,1.6269514265577167,1
-0.13883004972345553,1.0056411664713045,1
0.19252391142423333,0.5070385314105346,1
0.5528170966140746,-0.05355290260952848,1
1.3694293330613727,-0.8909182829219946,2
1.992364693649995,-1.4497054001608496,2
2.5464555761609664,-1.6811551883297773,2
2.3477629705424943,-1.3764562766082307,2
2.1636504731134143,-0.9602445311672351,2
2.126606820853092,-0.7128694509071893,2
1.5159522884433896,-0.16643857687556854,2
0.8501689565438011,0.6152199072935676,1
0.09737964484854372,0.9010406250819816,1
0.058369476743801746,0.9876111404047184,1
-0.031185320819717317,1.071641255125312,1
-0.006913197072378471,1.2535552756944617,1
-0.009796618344856645,1.3233726540297377,1
-0.0031928842488281564,1.3933781559307779,1
-0.023051678412670987,1.4479448583621057,1
0.1922431134416868,1.5149238237783138,1
0.3318900864874147,1.523832579572112,1
0.48709402925969125,1.5516527526201287,1
0.5440277820729363,1.6118893118959896,1
0.48604261580311725,1.5831807662448811,1
0.5915329141060348,1.4306805583202091,1
0.6873224814839949,1.0344898715413748,1
0.8362921229381962,0.5067940083699028,1
1.036743115615271,0.17116005856530134,1
1.3741462783669034,0.024031020577926963,1
1.5821987797746826,-0.035736419901224746,2
1.7832948494472352,-0.3099211982923557,2
1.5496110565179633,-0.17157407166646627,2
1.6016546661990698,0.22183038291461496,1
1.3622067951435286,0.3643289588318851,1
0.9221820806467851,0.6769383268686863,1
0.40164807896997223,1.117958723406445,1
-0.2870093794902121,1.2540406650880949,1
-0.297404204808098,1.3453646208324452,1
-0.4218204779301046,1.3182610393131373,1
-0.42241969053813777,1.4170329310886491,1
-0.3713837812036257,1.5795025479222013,1
-0.7849592977233502,1.4460462782882801,1
-0.9640618553118669,1.3879486855692666,1
-0.5984828765907323,1.7166809711031745,1
-1.049586425371252,1.4065219512234175,1
-1.0766158199227704,1.3920819379373537,1
-0.981253246932286,1.4355354569588443,1
-0.6704720475006956,1.6129062971422574,1
-0.5669188726560289,1.4800873981242668,1
-0.5676835121689835,1.2265828614727992,1
-0.42194410217693457,1.0663584269420294,1
-0.4070219580102914,0.7723875242642905,1
-0.2801038926570817,0.6333607669110706,1
-0.25586424092626664,0.45991788138127443,1
-0.43450531221818367,0.22691151631688114,1
-0.1586216780155661,0.5094581750417576,1
-0.270459829071599,0.5258289014213322,1
-0.32604289462492597,0.5214451484664315,1
-0.6043578583047186,0.37873342126272935,1
-0.6477399243220485,0.6029781499148908,1
-0.7519114200106892,0.5727224017085004,1
-0.8244656544690909,0.5667372082170127,0
-0.805944044606002,0.6229576674054296,1
-0.8954736519557687,0.6017217980099937,0
-1.0271892077277265,0.6281161386077282,0
-1.3962793495762889,0.47652337511833753,0
-1.1103555447545554,0.8592400589577115,0
-0.76394647518829,0.7197715665363481,1
-0.3748358473848448,0.6514844258726588,1
-0.2655218099484261,0.40520455570942326,1
-0.39156292622336825,0.4089517591633172,1
-0.5088709781847455,0.42355064903167583,1
-0.6632691158820413,0.2623877483745923,0
-0.6401069922509279,0.16629246443879991,0
-0.5436510065699054,0.061069859552005466,0
-0.43992080038310627,-0.04232563623801059,0
-0.19039485118710006,-0.3603219827380107,0
0.20679572204542104,-0.4327897809389803,1
0.4149128884532095,-0.5935708467371308,1
0.35114550008825185,-0.4499696710646399,1
0.0479213277790076,-0.6415972376971153,1
0.18984893066232664,-0.49109901370212483,1
-0.40480250650358335,-0.13564536374562627,1
-1.167303835102594,0.4264592222336888,0
-1.9251350334956299,0.6347554767558712,0
-1.756510355563828,0.41239165041748993,0
-1.4427822120800737,0.31039879956181177,0
-1.4500252640648768,-0.04084523377214812,0
-1.444387077293457,0.07485146033260526,0
-1.486966731309857,0.19061946564606752,0
-1.6731792953175495,0.15769450711933097,0
-1.0256255354131425,0.5320461539906928,0
-0.9460860224655137,0.5186270792668571,0
-0.8287659674657895,0.48946215741394034,0
-0.8816660710112262,0.5676155053069455,0
-0.8950008460875201,0.7196616029859324,1
-0.8498150565979449,0.6406134947459394,1
-0.7035306038705784,0.4115268797448217,1
-0.42838170349613625,0.1955353798165627,1
-0.19389642866400386,-0.1390322606995304,1
-0.07920159256460571,-0.3472689377460446,1
0.021418473489179107,-0.5658154255542365,1
-0.06960684903149751,-0.8648065615130188,0
-0.19212685096610443,-0.7619474453668496,0
-0.4530342349669908,-0.609976988768914,0
-0.7614204703754068,-0.5815811646708452,0
-1.3125329908164538,-0.6072602253399979,0
-2.047739213845026,-0.23973077169831125,0
-2.515004588682024,-0.15332926615396636,0
-2.40161584145187,-0.008588108180623461,0
-2.708293315627908,-0.17877399212973924,0
-2.327135333179463,-0.19118970083944833,0
-2.2413611735183205,-0.0298766846322337,0
-2.2248500313633706,-0.12866979976090534,0
-2.699933310542794,-0.568716178115969,0
-1.7298119234556533,0.5231927575749198,0
-1.4387976246180585,0.7148849048216792,0
-1.0634144413444964,0.9659873704469415,1
-1.1230346088539158,1.1271394113161617,1
-1.1272202778550202,1.2881400989127743,1
-1.3126121538721065,1.1692587764247173,1
-1.0643985573996118,0.9615321766688553,1
-0.6767602974280378,0.8058024081543662,1
-0.346134237247394,0.5696694029883156,1
-0.1899584527025695,0.377630752183594,1
-0.03399456185718244,0.2523288669983812,1
0.1108576504692296,0.20195178585888587,1
-0.011308597137449571,0.3300162223963681,1
-0.12879538166255394,0.44387076488804433,1
-0.1773932352806322,0.5968627269312474,1
-0.3780379450827514,0.6087874322780118,1
-0.8570349873652544,0.5244488232835346,1
-0.8009686288030675,0.697692231806524,1
-0.8446157048558077,0.5852280880522067,1
-0.7625715689541217,0.5206782557155516,1
-0.5064268854674587,0.5997374434045073,1
-0.6081518318945758,0.7867561510009318,1
-0.7493798746245569,0.9746003075138483,1
-0.8108748707323252,1.1907190718261158,1
-0.7048893050534917,1.2631011292309735,1
-0.6492052704172473,1.2920013735491558,1
-0.6576581625589939,1.2757460463054164,1
-0.7644100974093306,0.9234910261799176,1
-0.639473535890735,0.7823849784234691,1
-0.5586386499788218,0.43385763511543884,1
-0.3335117411431506,0.1643953089649653,1
-0.20421312253579266,-0.17224264753825916,0
0.1026709442006318,-0.4706854343838091,1
0.3011355583269111,-0.549663968249758,1
0.3709515861838454,-0.6420899611920616,1
0.5761336593687282,-0.7868025092410048,2
0.5475463934756899,-0.6533803285776378,2
0.3510292368282127,-0.6011441968795594,1
0.1548536183247555,-0.551311365530653,1
-0.43955931405326765,-0.331537649232781,0
-1.2781790117975131,0.17312977195854845,0
-1.8958134594943974,0.44179386780999413,0
-1.8501568281270293,0.5149703165068173,0
-2.1525593153606613,0.3184494937571616,0
-2.105037321549936,0.390988852525333,0
-2.1471580294563655,-0.10867478681777659,0
-1.735782487108861,-0.2537403745065817,0
-1.7511043980149212,-0.7307694825055667,0
-1.9934907665024473,-0.8521861840246513,0
-2.708575198191317,-1.300370723976802,0
-1.0244527955730656,0.11036076440998632,0
-0.9244675045516046,-0.06982298536947236,0
-0.7807468752933179,-0.1700572999666097,0
-0.46030265231361056,-0.664919742207989,0
-0.26966198787451995,-1.0262029950708271,0
