local_time,date,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,aqi,co,no2,o3,pm10,pm25,so2,clouds,precipitation,pressure,relative_humidity,temperature,uv_index,wind_speed,aqi_category
2023-12-18 21:00:00,2023-12-18,2023,12,21,0,0,0,0,134,229.0,28.7,8.0,48.0,48.0,194.3,100,0.0,1020,75,16.2,0.0,1.33,Unhealthy for sensitive groups
2023-12-18 22:00:00,2023-12-18,2023,12,22,0,0,0,0,98,224.7,27.0,7.0,43.0,34.0,175.0,100,0.0,1020,75,16.4,0.0,2.0,Moderate
2023-12-18 23:00:00,2023-12-18,2023,12,23,0,0,0,0,129,217.9,25.3,6.7,46.0,46.0,157.0,100,0.0,1020,77,15.8,0.0,1.66,Unhealthy for sensitive groups
2023-12-19 00:00:00,2023-12-19,2023,12,0,1,0,0,0,148,211.1,23.7,6.3,66.3,53.0,139.0,100,0.0,1020,80,15.3,0.0,1.33,Unhealthy for sensitive groups
2023-12-19 01:00:00,2023-12-19,2023,12,1,1,0,0,0,95,204.3,22.0,6.0,33.0,33.0,121.0,100,0.0,1020,83,14.7,0.0,1.0,Moderate
2023-12-19 02:00:00,2023-12-19,2023,12,2,1,0,0,0,76,198.8,21.0,6.3,24.0,24.0,116.0,91,0.0,1020,86,14.1,0.0,0.66,Moderate
2023-12-19 03:00:00,2023-12-19,2023,12,3,1,0,0,0,88,302.0,23.0,14.1,47.0,29.5,47.0,83,0.0,1020,89,13.6,0.0,0.33,Moderate
2023-12-19 04:00:00,2023-12-19,2023,12,4,1,0,0,0,52,187.9,19.0,7.0,16.0,13.0,106.0,75,0.0,1020,92,13.0,0.0,3.2,Moderate
2023-12-19 05:00:00,2023-12-19,2023,12,5,1,0,0,0,90,605.0,23.0,9.0,52.0,30.5,74.0,75,0.0,1021,93,12.8,0.0,0.66,Moderate
2023-12-19 06:00:00,2023-12-19,2023,12,6,1,0,1,0,118,302.0,23.0,14.1,74.0,42.0,47.0,75,0.0,1021,94,12.6,0.0,1.33,Unhealthy for sensitive groups
2023-12-19 07:00:00,2023-12-19,2023,12,7,1,0,1,0,80,302.0,23.0,13.0,43.5,26.0,47.0,75,0.0,1022,94,12.4,0.6,2.0,Moderate
2023-12-19 08:00:00,2023-12-19,2023,12,8,1,0,1,0,118,302.0,23.0,13.0,74.0,42.0,47.0,83,0.0,1023,89,12.8,0.8,2.0,Unhealthy for sensitive groups
2023-12-19 09:00:00,2023-12-19,2023,12,9,1,0,1,0,78,302.0,123.0,13.0,42.5,25.0,74.0,91,0.0,1023,84,13.1,1.1,2.0,Moderate
2023-12-19 10:00:00,2023-12-19,2023,12,10,1,0,0,0,74,302.0,123.0,10.8,40.5,23.0,74.0,100,0.0,1024,80,13.5,1.5,2.0,Moderate
2023-12-19 11:00:00,2023-12-19,2023,12,11,1,0,0,0,69,204.7,97.3,8.4,33.3,20.83,70.0,100,0.0,1023,73,14.2,1.8,2.0,Moderate
2023-12-19 12:00:00,2023-12-19,2023,12,12,1,0,0,0,72,302.0,123.0,10.8,36.5,22.0,79.0,100,0.0,1022,66,14.9,1.9,2.0,Moderate
2023-12-19 13:00:00,2023-12-19,2023,12,13,1,0,0,0,60,10.0,46.0,3.6,19.0,16.5,62.0,100,0.0,1021,60,15.6,1.8,2.0,Moderate
2023-12-19 14:00:00,2023-12-19,2023,12,14,1,0,0,0,58,10.0,39.0,3.6,20.0,15.5,62.0,100,0.0,1021,60,15.5,1.4,2.0,Moderate
2023-12-19 15:00:00,2023-12-19,2023,12,15,1,0,0,0,61,108.0,25.3,23.9,21.3,17.0,101.3,100,0.0,1021,60,15.4,1.0,2.0,Moderate
2023-12-19 16:00:00,2023-12-19,2023,12,16,1,0,0,0,65,157.0,15.0,34.0,23.8,19.0,121.0,100,0.0,1020,60,15.3,0.7,2.0,Moderate
2023-12-19 17:00:00,2023-12-19,2023,12,17,1,0,1,0,82,161.5,16.0,31.7,34.0,27.0,124.7,100,0.0,1021,59,15.0,0.7,2.0,Moderate
2023-12-19 18:00:00,2023-12-19,2023,12,18,1,0,1,0,107,165.9,17.0,29.3,47.5,38.0,128.3,100,0.0,1021,59,14.6,0.0,2.0,Unhealthy for sensitive groups
2023-12-19 19:00:00,2023-12-19,2023,12,19,1,0,1,0,107,170.4,18.0,27.0,47.5,38.0,132.0,100,0.0,1022,59,14.3,0.0,2.0,Unhealthy for sensitive groups
2023-12-19 20:00:00,2023-12-19,2023,12,20,1,0,1,0,89,173.3,17.7,26.7,30.0,30.0,129.0,100,0.0,1022,59,14.2,0.0,1.66,Moderate
2023-12-19 21:00:00,2023-12-19,2023,12,21,1,0,0,0,87,176.2,17.3,26.3,29.0,29.0,126.0,100,0.0,1023,59,14.1,0.0,1.33,Moderate
2023-12-19 22:00:00,2023-12-19,2023,12,22,1,0,0,0,87,179.2,17.0,26.0,29.0,29.0,123.0,100,0.0,1023,59,14.0,0.0,1.0,Moderate
2023-12-19 23:00:00,2023-12-19,2023,12,23,1,0,0,0,65,169.2,16.3,26.7,24.0,19.0,117.3,100,0.0,1023,62,13.7,0.0,1.0,Moderate
2023-12-20 00:00:00,2023-12-20,2023,12,0,2,0,0,0,93,159.3,15.7,27.3,40.0,32.0,111.7,100,0.0,1023,64,13.5,0.0,1.0,Moderate
2023-12-20 01:00:00,2023-12-20,2023,12,1,2,0,0,0,88,149.4,15.0,28.0,34.0,29.5,106.0,100,0.0,1023,67,13.2,0.0,1.0,Moderate
2023-12-20 02:00:00,2023-12-20,2023,12,2,2,0,0,0,100,140.8,13.7,29.7,43.8,35.0,98.3,100,0.0,1023,69,13.0,0.0,1.33,Moderate
2023-12-20 03:00:00,2023-12-20,2023,12,3,2,0,0,0,59,132.3,12.3,31.3,16.0,16.0,90.7,100,0.0,1023,71,12.9,0.0,1.66,Moderate
2023-12-20 04:00:00,2023-12-20,2023,12,4,2,0,0,0,59,123.7,11.0,33.0,16.0,16.0,83.0,100,0.0,1023,74,12.7,0.0,2.0,Moderate
2023-12-20 05:00:00,2023-12-20,2023,12,5,2,0,0,0,110,127.0,11.3,33.0,48.8,39.0,84.3,100,0.0,1024,68,12.9,0.0,2.33,Unhealthy for sensitive groups
2023-12-20 06:00:00,2023-12-20,2023,12,6,2,0,1,0,76,130.3,11.7,33.0,30.0,24.0,85.7,100,0.0,1025,63,13.0,0.0,2.66,Moderate
2023-12-20 07:00:00,2023-12-20,2023,12,7,2,0,1,0,118,133.6,12.0,33.0,52.5,42.0,87.0,100,0.0,1025,58,13.2,0.7,3.0,Unhealthy for sensitive groups
2023-12-20 08:00:00,2023-12-20,2023,12,8,2,0,1,0,100,132.7,12.0,34.7,35.0,35.0,93.7,95,0.0,1026,54,13.8,0.8,3.0,Moderate
2023-12-20 09:00:00,2023-12-20,2023,12,9,2,0,1,0,102,131.7,12.0,36.3,36.0,36.0,100.3,91,0.0,1026,51,14.4,1.2,3.0,Unhealthy for sensitive groups
2023-12-20 10:00:00,2023-12-20,2023,12,10,2,0,0,0,112,130.7,12.0,38.0,40.0,40.0,107.0,87,0.0,1027,48,15.0,2.0,3.0,Unhealthy for sensitive groups
2023-12-20 11:00:00,2023-12-20,2023,12,11,2,0,0,0,121,126.6,11.3,42.0,43.0,43.0,107.7,91,0.0,1026,52,15.3,2.6,3.0,Unhealthy for sensitive groups
2023-12-20 12:00:00,2023-12-20,2023,12,12,2,0,0,0,104,122.6,10.7,46.0,46.0,37.0,108.3,95,0.0,1025,56,15.7,2.7,3.0,Unhealthy for sensitive groups
2023-12-20 13:00:00,2023-12-20,2023,12,13,2,0,0,0,139,118.5,10.0,50.0,62.5,50.0,109.0,100,0.0,1023,60,16.0,2.8,3.0,Unhealthy for sensitive groups
2023-12-20 14:00:00,2023-12-20,2023,12,14,2,0,0,0,123,117.3,10.0,56.0,46.0,44.0,111.0,95,0.0,1023,57,16.4,1.9,2.0,Unhealthy for sensitive groups
2023-12-20 15:00:00,2023-12-20,2023,12,15,2,0,0,0,112,116.1,10.0,62.0,40.0,40.0,113.0,91,0.0,1022,54,16.8,1.2,1.0,Unhealthy for sensitive groups
2023-12-20 16:00:00,2023-12-20,2023,12,16,2,0,0,0,115,115.0,10.0,68.0,43.0,41.0,115.0,87,0.0,1022,51,17.2,0.9,2.8,Unhealthy for sensitive groups
2023-12-20 17:00:00,2023-12-20,2023,12,17,2,0,1,0,133,172.0,16.7,55.0,55.0,47.5,129.7,91,0.0,1022,55,16.7,0.7,0.33,Unhealthy for sensitive groups
2023-12-20 18:00:00,2023-12-20,2023,12,18,2,0,1,0,134,229.0,23.3,42.0,60.0,48.0,144.3,95,0.0,1023,60,16.3,0.0,0.66,Unhealthy for sensitive groups
2023-12-20 19:00:00,2023-12-20,2023,12,19,2,0,1,0,150,286.0,30.0,29.0,68.0,55.5,159.0,100,0.0,1023,64,15.8,0.0,1.0,Unhealthy for sensitive groups
2023-12-20 20:00:00,2023-12-20,2023,12,20,2,0,1,0,148,291.3,61.0,20.1,66.3,53.0,125.3,100,0.0,1023,66,15.7,0.0,0.66,Unhealthy for sensitive groups
2023-12-20 21:00:00,2023-12-20,2023,12,21,2,0,0,0,156,296.7,92.0,11.1,75.0,60.0,91.7,100,0.0,1024,67,15.7,0.0,0.33,Unhealthy
2023-12-20 22:00:00,2023-12-20,2023,12,22,2,0,0,0,168,302.0,123.0,2.2,118.0,69.0,58.0,100,0.0,1024,68,15.6,0.0,1.6,Unhealthy
2023-12-20 23:00:00,2023-12-20,2023,12,23,2,0,0,0,165,302.0,100.0,6.5,97.0,66.5,63.0,100,0.0,1024,61,15.6,0.0,0.66,Unhealthy
2023-12-21 00:00:00,2023-12-21,2023,12,0,3,0,0,0,153,235.3,67.0,9.4,58.0,58.0,58.0,100,0.0,1024,55,15.5,0.0,1.33,Unhealthy
2023-12-21 01:00:00,2023-12-21,2023,12,1,3,0,0,0,139,202.0,39.0,13.0,76.5,50.0,58.0,100,0.0,1024,49,15.5,0.0,2.0,Unhealthy for sensitive groups
2023-12-21 02:00:00,2023-12-21,2023,12,2,3,0,0,0,123,173.2,29.7,25.0,44.0,44.0,66.7,100,0.0,1024,48,15.2,0.0,2.33,Unhealthy for sensitive groups
2023-12-21 03:00:00,2023-12-21,2023,12,3,3,0,0,0,123,144.4,20.3,37.0,44.0,44.0,75.3,100,0.0,1024,47,14.8,0.0,2.66,Unhealthy for sensitive groups
2023-12-21 04:00:00,2023-12-21,2023,12,4,3,0,0,0,50,115.6,11.0,49.0,18.0,12.0,84.0,100,0.0,1024,47,14.5,0.0,3.0,Good
2023-12-21 05:00:00,2023-12-21,2023,12,5,3,0,0,0,123,144.4,33.0,36.6,44.0,44.0,77.0,100,0.0,1024,46,14.4,0.0,3.0,Unhealthy for sensitive groups
2023-12-21 06:00:00,2023-12-21,2023,12,6,3,0,1,0,115,173.2,55.0,24.3,41.0,41.0,70.0,100,0.0,1025,46,14.2,0.0,3.0,Unhealthy for sensitive groups
2023-12-21 07:00:00,2023-12-21,2023,12,7,3,0,1,0,134,202.0,77.0,11.9,79.5,48.0,63.0,100,0.0,1026,45,14.1,1.3,3.0,Unhealthy for sensitive groups
2023-12-21 08:00:00,2023-12-21,2023,12,8,3,0,1,0,138,302.0,92.0,9.7,86.5,49.5,58.0,100,0.0,1027,43,14.6,1.8,3.0,Unhealthy for sensitive groups
2023-12-21 09:00:00,2023-12-21,2023,12,9,3,0,1,0,256,605.0,108.0,9.7,160.0,135.5,68.0,100,0.0,1027,40,15.2,2.4,3.0,Very Unhealthy
2023-12-21 10:00:00,2023-12-21,2023,12,10,3,0,0,0,100,148.8,10.0,60.0,44.0,35.0,124.0,100,0.0,1028,38,15.7,3.5,3.0,Moderate
2023-12-21 11:00:00,2023-12-21,2023,12,11,3,0,0,0,267,302.0,69.0,13.0,167.0,143.5,58.0,100,0.0,1027,36,16.3,4.5,2.66,Very Unhealthy
2023-12-21 12:00:00,2023-12-21,2023,12,12,3,0,0,0,172,202.0,54.0,18.4,97.5,72.0,58.0,100,0.0,1026,35,16.8,4.3,2.33,Unhealthy
2023-12-21 13:00:00,2023-12-21,2023,12,13,3,0,0,0,102,148.8,9.0,75.0,45.0,36.0,137.0,100,0.0,1025,34,17.4,2.7,2.0,Unhealthy for sensitive groups
2023-12-21 14:00:00,2023-12-21,2023,12,14,3,0,0,0,160,202.0,31.0,21.6,118.0,63.0,58.0,100,0.0,1024,28,20.5,2.0,1.66,Unhealthy
2023-12-21 15:00:00,2023-12-21,2023,12,15,3,0,0,0,108,202.0,46.0,21.6,69.0,38.5,63.0,100,0.0,1024,23,23.7,1.5,1.33,Unhealthy for sensitive groups
2023-12-21 16:00:00,2023-12-21,2023,12,16,3,0,0,0,111,151.2,11.0,85.0,48.0,39.5,140.0,100,0.0,1024,19,26.8,1.0,1.0,Unhealthy for sensitive groups
2023-12-21 17:00:00,2023-12-21,2023,12,17,3,0,1,0,126,302.0,85.0,16.2,80.5,45.0,63.0,97,0.0,1024,28,22.2,1.0,0.66,Unhealthy for sensitive groups
2023-12-21 18:00:00,2023-12-21,2023,12,18,3,0,1,0,190,403.0,154.0,5.4,134.5,85.5,63.0,95,0.0,1025,42,17.6,0.0,0.33,Unhealthy
2023-12-21 19:00:00,2023-12-21,2023,12,19,3,0,1,0,212,218.3,18.0,61.0,128.0,102.0,133.0,93,0.0,1026,64,13.0,0.0,2.8,Very Unhealthy
2023-12-21 20:00:00,2023-12-21,2023,12,20,3,0,1,0,238,1008.0,185.0,5.4,179.0,121.5,63.0,91,0.0,1027,56,13.7,0.0,4.0,Very Unhealthy
2023-12-21 21:00:00,2023-12-21,2023,12,21,3,0,0,0,238,1008.0,185.0,5.4,286.0,188.0,63.0,89,0.0,1028,49,14.4,0.0,4.0,Very Unhealthy
2023-12-21 22:00:00,2023-12-21,2023,12,22,3,0,0,0,139,185.0,12.0,67.0,50.0,50.0,122.0,87,0.0,1029,42,15.1,0.0,3.6,Unhealthy for sensitive groups
2023-12-21 23:00:00,2023-12-21,2023,12,23,3,0,0,0,192,202.0,92.0,17.3,152.0,87.0,58.0,87,0.0,1029,41,14.7,0.0,0.66,Unhealthy
2023-12-22 00:00:00,2023-12-22,2023,12,0,4,0,0,0,192,202.0,92.0,17.3,142.0,87.0,58.0,87,0.0,1029,40,14.4,0.0,1.33,Unhealthy
2023-12-22 01:00:00,2023-12-22,2023,12,1,4,0,0,0,153,178.6,10.0,62.0,55.0,55.0,127.0,87,0.0,1030,39,14.0,0.0,2.0,Unhealthy
2023-12-22 02:00:00,2023-12-22,2023,12,2,4,0,0,0,137,187.9,9.7,61.3,61.0,49.0,126.0,91,0.0,1030,41,13.6,0.0,2.0,Unhealthy for sensitive groups
2023-12-22 03:00:00,2023-12-22,2023,12,3,4,0,0,0,152,197.3,9.3,60.7,71.3,57.0,125.0,95,0.0,1029,43,13.1,0.0,2.0,Unhealthy
2023-12-22 04:00:00,2023-12-22,2023,12,4,4,0,0,0,141,206.6,9.0,60.0,55.0,50.5,124.0,100,0.0,1029,45,12.7,0.0,2.0,Unhealthy for sensitive groups
2023-12-22 05:00:00,2023-12-22,2023,12,5,4,0,0,0,150,209.9,9.7,59.3,59.0,54.0,121.0,100,0.0,1030,44,12.4,0.0,2.33,Unhealthy for sensitive groups
2023-12-22 06:00:00,2023-12-22,2023,12,6,4,0,1,0,157,213.2,10.3,58.7,76.3,61.0,118.0,100,0.0,1030,43,12.1,0.0,2.66,Unhealthy
2023-12-22 07:00:00,2023-12-22,2023,12,7,4,0,1,0,153,216.5,11.0,58.0,61.0,55.0,115.0,100,0.0,1031,42,11.8,1.9,3.0,Unhealthy
2023-12-22 08:00:00,2023-12-22,2023,12,8,4,0,1,0,129,202.3,10.0,63.0,58.0,46.0,118.7,87,0.0,1032,39,12.4,2.2,2.33,Unhealthy for sensitive groups
2023-12-22 09:00:00,2023-12-22,2023,12,9,4,0,1,0,160,188.1,9.0,68.0,78.8,63.0,122.3,75,0.0,1032,37,13.0,3.2,1.66,Unhealthy
2023-12-22 10:00:00,2023-12-22,2023,12,10,4,0,0,0,151,173.9,8.0,73.0,58.0,56.5,126.0,62,0.0,1033,34,13.6,3.9,1.0,Unhealthy
2023-12-22 11:00:00,2023-12-22,2023,12,11,4,0,0,0,148,165.0,7.7,79.7,53.0,53.0,126.0,50,0.0,1031,32,14.4,4.6,1.33,Unhealthy for sensitive groups
2023-12-22 12:00:00,2023-12-22,2023,12,12,4,0,0,0,152,156.0,7.3,86.3,71.3,57.0,126.0,37,0.0,1030,30,15.2,4.5,1.66,Unhealthy
2023-12-22 13:00:00,2023-12-22,2023,12,13,4,0,0,0,133,147.1,7.0,93.0,53.0,47.5,126.0,25,0.0,1028,27,16.0,4.5,2.0,Unhealthy for sensitive groups
2023-12-22 14:00:00,2023-12-22,2023,12,14,4,0,0,0,107,232.4,66.3,72.5,48.0,38.0,105.0,27,0.0,1028,27,16.3,4.5,1.66,Unhealthy for sensitive groups
2023-12-22 15:00:00,2023-12-22,2023,12,15,4,0,0,0,152,302.0,154.0,31.4,90.0,57.0,105.0,29,0.0,1027,26,16.5,3.2,1.33,Unhealthy
2023-12-22 16:00:00,2023-12-22,2023,12,16,4,0,0,0,139,403.0,185.0,31.4,75.5,50.0,63.0,31,0.0,1026,25,16.8,2.3,1.0,Unhealthy for sensitive groups
2023-12-22 17:00:00,2023-12-22,2023,12,17,4,0,1,0,154,10.0,99.0,7.6,83.0,58.5,64.0,34,0.0,1027,31,15.4,2.0,1.33,Unhealthy
2023-12-22 18:00:00,2023-12-22,2023,12,18,4,0,1,0,165,20.0,166.0,2.7,83.0,66.5,64.0,36,0.0,1027,38,14.0,0.0,1.66,Unhealthy
2023-12-22 19:00:00,2023-12-22,2023,12,19,4,0,1,0,212,262.6,23.0,48.0,128.0,102.0,142.0,38,0.0,1027,47,12.6,0.0,2.0,Very Unhealthy
2023-12-22 20:00:00,2023-12-22,2023,12,20,4,0,1,0,229,202.0,108.0,4.3,162.0,114.5,37.0,1,0.0,1028,50,11.9,0.0,2.0,Very Unhealthy
2023-12-22 21:00:00,2023-12-22,2023,12,21,4,0,0,0,264,202.0,92.0,4.3,210.0,141.0,37.0,1,0.0,1029,54,11.3,0.0,2.0,Very Unhealthy
2023-12-22 22:00:00,2023-12-22,2023,12,22,4,0,0,0,187,302.0,116.0,4.3,126.0,83.0,37.0,1,0.0,1030,58,10.6,0.0,2.0,Unhealthy
2023-12-22 23:00:00,2023-12-22,2023,12,23,4,0,0,0,167,251.9,81.3,21.5,75.0,68.5,56.3,1,0.0,1030,52,11.1,0.0,1.66,Unhealthy
2023-12-23 00:00:00,2023-12-23,2023,12,0,5,1,0,0,151,302.0,77.0,3.2,93.5,56.0,37.0,1,0.0,1030,47,11.7,0.0,1.33,Unhealthy
2023-12-23 01:00:00,2023-12-23,2023,12,1,5,1,0,0,163,151.7,12.0,56.0,65.0,65.0,95.0,23,0.0,1031,42,12.2,0.0,1.0,Unhealthy
2023-12-23 02:00:00,2023-12-23,2023,12,2,5,1,0,0,187,168.5,33.7,38.4,104.0,83.0,74.0,2,0.0,1030,43,11.9,0.0,1.0,Unhealthy
2023-12-23 03:00:00,2023-12-23,2023,12,3,5,1,0,0,208,185.2,55.3,20.8,123.8,99.0,53.0,3,0.0,1030,44,11.5,0.0,1.0,Very Unhealthy
2023-12-23 04:00:00,2023-12-23,2023,12,4,5,1,0,0,174,202.0,77.0,3.2,108.5,73.5,32.0,1,0.0,1030,45,11.2,0.0,1.0,Unhealthy
2023-12-23 05:00:00,2023-12-23,2023,12,5,5,1,0,0,207,187.8,55.7,19.8,98.0,98.0,54.7,1,0.0,1031,50,10.3,0.0,1.0,Very Unhealthy
2023-12-23 06:00:00,2023-12-23,2023,12,6,5,1,1,0,193,173.5,34.3,36.4,88.0,88.0,77.3,1,0.0,1031,56,9.5,0.0,1.0,Unhealthy
2023-12-23 07:00:00,2023-12-23,2023,12,7,5,1,1,0,193,159.3,13.0,53.0,88.0,88.0,100.0,1,0.0,1032,62,8.6,1.4,1.0,Unhealthy
2023-12-23 08:00:00,2023-12-23,2023,12,8,5,1,1,0,172,152.7,11.7,57.7,90.0,72.0,107.3,1,0.0,1032,48,10.8,2.3,1.66,Unhealthy
2023-12-23 09:00:00,2023-12-23,2023,12,9,5,1,1,0,161,146.1,10.3,62.3,64.0,64.0,114.7,1,0.0,1032,37,13.1,3.2,2.33,Unhealthy
2023-12-23 10:00:00,2023-12-23,2023,12,10,5,1,0,0,203,139.5,9.0,67.0,118.8,95.0,122.0,1,0.0,1032,28,15.3,4.6,3.0,Very Unhealthy
2023-12-23 11:00:00,2023-12-23,2023,12,11,5,1,0,0,151,160.3,26.7,52.6,56.0,56.0,102.3,1,0.0,1030,28,16.1,5.7,2.66,Unhealthy
2023-12-23 12:00:00,2023-12-23,2023,12,12,5,1,0,0,153,202.0,62.0,23.8,94.0,57.5,63.0,0,0.0,1029,27,17.0,6.1,2.33,Unhealthy
2023-12-23 13:00:00,2023-12-23,2023,12,13,5,1,0,0,155,202.0,62.0,23.8,95.5,59.0,63.0,0,0.0,1027,26,17.8,5.6,2.0,Unhealthy
2023-12-23 14:00:00,2023-12-23,2023,12,14,5,1,0,0,142,177.9,45.0,44.5,64.0,51.0,91.7,0,0.0,1027,27,18.0,4.5,1.33,Unhealthy for sensitive groups
2023-12-23 15:00:00,2023-12-23,2023,12,15,5,1,0,0,153,153.7,28.0,65.3,69.0,55.0,120.3,1,0.0,1026,28,18.3,3.2,0.66,Unhealthy
2023-12-23 16:00:00,2023-12-23,2023,12,16,5,1,0,0,173,129.6,11.0,86.0,91.3,73.0,149.0,86,0.0,1025,28,18.5,2.1,2.0,Unhealthy
2023-12-23 17:00:00,2023-12-23,2023,12,17,5,1,1,0,180,254.4,30.3,58.8,94.0,78.0,111.7,88,0.0,1025,36,16.7,1.7,1.2,Unhealthy
2023-12-23 18:00:00,2023-12-23,2023,12,18,5,1,1,0,191,379.2,49.7,31.5,101.0,86.0,74.3,90,0.0,1026,45,15.0,0.0,1.2,Unhealthy
2023-12-23 19:00:00,2023-12-23,2023,12,19,5,1,1,0,233,504.0,69.0,4.3,166.0,118.0,37.0,93,0.0,1026,56,13.2,0.0,0.8,Very Unhealthy
2023-12-23 20:00:00,2023-12-23,2023,12,20,5,1,1,0,216,605.0,77.0,5.4,232.5,166.0,37.0,95,0.0,1027,60,13.4,0.0,0.8,Very Unhealthy
2023-12-23 21:00:00,2023-12-23,2023,12,21,5,1,0,0,228,705.3,74.3,5.0,143.0,114.0,37.0,97,0.0,1027,64,13.6,0.0,1.2,Very Unhealthy
2023-12-23 22:00:00,2023-12-23,2023,12,22,5,1,0,0,224,806.0,77.0,5.4,332.0,212.0,37.0,100,0.0,1028,68,13.8,0.0,1.2,Very Unhealthy
2023-12-23 23:00:00,2023-12-23,2023,12,23,5,1,0,0,244,596.3,56.3,17.6,126.0,126.0,54.0,100,0.0,1028,59,14.3,0.0,1.6,Very Unhealthy
2023-12-24 00:00:00,2023-12-24,2023,12,0,6,1,0,0,244,386.6,35.7,29.8,126.0,126.0,71.0,100,0.0,1028,51,14.8,0.0,2.0,Very Unhealthy
2023-12-24 01:00:00,2023-12-24,2023,12,1,6,1,0,0,234,176.8,15.0,42.0,128.0,118.5,88.0,100,0.0,1028,44,15.3,0.0,2.0,Very Unhealthy
2023-12-24 02:00:00,2023-12-24,2023,12,2,6,1,0,0,187,302.0,92.0,19.5,125.0,83.5,16.0,100,0.0,1028,43,15.2,0.0,2.4,Unhealthy
2023-12-24 03:00:00,2023-12-24,2023,12,3,6,1,0,0,224,394.9,77.0,21.2,133.3,111.17,78.7,100,0.0,1028,41,15.0,0.0,2.4,Very Unhealthy
2023-12-24 04:00:00,2023-12-24,2023,12,4,6,1,0,0,219,504.0,108.0,10.8,136.0,107.5,74.0,100,0.0,1028,40,14.9,0.0,2.8,Very Unhealthy
2023-12-24 05:00:00,2023-12-24,2023,12,5,6,1,0,0,193,403.0,77.0,4.3,122.0,87.5,37.0,100,0.0,1029,37,14.8,0.0,1.0,Unhealthy
2023-12-24 06:00:00,2023-12-24,2023,12,6,6,1,1,0,177,403.0,77.0,4.3,111.5,76.0,37.0,100,0.0,1030,35,14.6,0.0,2.0,Unhealthy
2023-12-24 07:00:00,2023-12-24,2023,12,7,6,1,1,0,164,403.0,77.0,4.3,104.5,66.0,37.0,100,0.0,1031,33,14.5,0.7,3.0,Unhealthy
2023-12-24 08:00:00,2023-12-24,2023,12,8,6,1,1,0,142,317.1,55.0,23.2,64.0,51.0,62.3,95,0.0,1031,31,15.1,0.8,3.0,Unhealthy for sensitive groups
2023-12-24 09:00:00,2023-12-24,2023,12,9,6,1,1,0,157,231.2,33.0,42.1,69.0,61.0,87.7,91,0.0,1032,29,15.7,1.1,3.0,Unhealthy
2023-12-24 10:00:00,2023-12-24,2023,12,10,6,1,0,0,176,145.3,11.0,61.0,93.8,75.0,113.0,87,0.0,1032,27,16.3,1.5,3.0,Unhealthy
2023-12-24 11:00:00,2023-12-24,2023,12,11,6,1,0,0,157,140.5,11.0,63.7,64.0,61.0,119.0,83,0.0,1031,27,17.1,1.8,2.66,Unhealthy
2023-12-24 12:00:00,2023-12-24,2023,12,12,6,1,0,0,157,135.6,11.0,66.3,64.0,61.0,125.0,79,0.0,1030,26,18.0,2.1,2.33,Unhealthy
2023-12-24 13:00:00,2023-12-24,2023,12,13,6,1,0,0,159,130.7,11.0,69.0,66.0,62.0,131.0,75,0.0,1029,26,18.8,1.9,2.0,Unhealthy
2023-12-24 14:00:00,2023-12-24,2023,12,14,6,1,0,0,158,130.5,11.7,69.0,68.0,61.5,136.0,79,0.0,1028,27,18.9,1.4,1.66,Unhealthy
2023-12-24 15:00:00,2023-12-24,2023,12,15,6,1,0,0,152,130.3,12.3,69.0,71.0,57.0,141.0,83,0.0,1027,29,18.9,1.1,1.33,Unhealthy
2023-12-24 16:00:00,2023-12-24,2023,12,16,6,1,0,0,169,130.1,13.0,69.0,86.0,70.0,146.0,87,0.0,1027,31,19.0,0.9,1.0,Unhealthy
2023-12-24 17:00:00,2023-12-24,2023,12,17,6,1,1,0,203,173.9,18.0,58.0,118.8,95.0,149.0,91,0.0,1027,33,18.3,0.8,0.66,Very Unhealthy
2023-12-24 18:00:00,2023-12-24,2023,12,18,6,1,1,0,204,217.7,23.0,47.0,121.0,96.0,152.0,95,0.0,1027,36,17.7,0.0,0.33,Very Unhealthy
2023-12-24 19:00:00,2023-12-24,2023,12,19,6,1,1,0,225,261.5,28.0,36.0,121.0,112.0,155.0,100,0.0,1027,40,17.0,0.0,1.2,Very Unhealthy
2023-12-24 20:00:00,2023-12-24,2023,12,20,6,1,1,0,242,275.0,41.7,25.8,140.0,124.5,115.7,100,0.0,1028,42,16.8,0.0,1.6,Very Unhealthy
2023-12-24 21:00:00,2023-12-24,2023,12,21,6,1,0,0,217,288.5,55.3,15.6,133.0,106.0,76.3,100,0.0,1028,44,16.7,0.0,1.2,Very Unhealthy
2023-12-24 22:00:00,2023-12-24,2023,12,22,6,1,0,0,209,302.0,69.0,5.4,218.0,159.0,37.0,100,0.0,1028,47,16.5,0.0,1.6,Very Unhealthy
2023-12-24 23:00:00,2023-12-24,2023,12,23,6,1,0,0,264,101.0,185.0,5.4,181.0,141.0,26.0,100,0.0,1028,50,16.3,0.0,1.6,Very Unhealthy
2023-12-25 00:00:00,2023-12-25,2023,12,0,0,0,0,0,267,101.0,185.0,5.4,184.0,143.5,26.0,100,0.0,1028,53,16.0,0.0,1.6,Very Unhealthy
2023-12-25 01:00:00,2023-12-25,2023,12,1,0,0,0,0,208,605.0,146.0,8.6,211.0,157.5,16.0,100,0.0,1027,56,15.8,0.0,2.0,Very Unhealthy
