local_time,date,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,aqi,co,no2,o3,pm10,pm25,so2,clouds,precipitation,pressure,relative_humidity,temperature,uv_index,wind_speed,aqi_category,aqi_label,pred_aqi
2025-05-24 09:00:00,2025-05-24,2025,5,9,5,1,1,1,74,10.0,8.7,82.7,28.8,23.0,66.3,75,1.5,1010,93,24.3,2.1,3.33,Moderate,0,74.00174
2025-05-24 10:00:00,2025-05-24,2025,5,10,5,1,0,1,74,10.0,8.0,91.0,28.8,23.0,72.0,75,1.0,1010,93,24.0,2.9,3.0,Moderate,0,74.00174
2025-05-24 11:00:00,2025-05-24,2025,5,11,5,1,0,1,74,10.0,7.7,96.7,28.8,23.0,72.0,75,0.75,1010,93,24.0,3.6,2.66,Moderate,0,74.00174
2025-05-24 12:00:00,2025-05-24,2025,5,12,5,1,0,1,74,10.0,7.3,102.3,28.8,23.0,72.0,75,0.0,1010,93,24.1,3.8,2.33,Moderate,0,74.00174
2025-05-24 13:00:00,2025-05-24,2025,5,13,5,1,0,1,74,10.0,7.0,108.0,28.8,23.0,72.0,75,2.0,1010,93,24.1,3.5,2.0,Moderate,0,74.00174
2025-05-24 14:00:00,2025-05-24,2025,5,14,5,1,0,1,85,46.9,8.0,103.0,33.2,28.0,69.0,79,1.25,1010,87,24.5,2.8,2.0,Moderate,0,84.845184
2025-05-24 15:00:00,2025-05-24,2025,5,15,5,1,0,1,95,83.9,9.0,98.0,37.6,33.0,66.0,83,1.0,1009,82,24.8,1.9,2.0,Moderate,0,94.91019
2025-05-24 16:00:00,2025-05-24,2025,5,16,5,1,0,1,107,120.8,10.0,93.0,42.0,38.0,63.0,87,0.5,1009,78,25.2,1.2,2.0,Unhealthy for sensitive groups,1,106.941795
2025-05-24 17:00:00,2025-05-24,2025,5,17,5,1,1,1,63,122.8,10.7,92.7,22.5,18.0,67.3,91,0.75,1009,81,24.8,0.8,2.33,Moderate,0,63.160694
2025-05-24 18:00:00,2025-05-24,2025,5,18,5,1,1,1,83,124.7,11.3,92.3,32.3,27.33,71.7,95,0.75,1010,84,24.4,0.6,2.66,Moderate,0,82.15213
2025-05-24 19:00:00,2025-05-24,2025,5,19,5,1,1,1,72,126.6,12.0,92.0,27.5,22.0,76.0,100,0.5,1011,88,24.0,0.0,3.0,Moderate,0,71.92579
2025-05-24 20:00:00,2025-05-24,2025,5,20,5,1,1,1,80,126.4,12.0,88.3,32.5,26.0,72.7,100,0.5,1012,89,23.5,0.0,3.0,Moderate,0,79.98089
2025-05-24 21:00:00,2025-05-24,2025,5,21,5,1,0,1,85,126.3,12.0,84.7,35.0,28.0,69.3,100,0.0,1012,90,22.9,0.0,3.0,Moderate,0,84.93002
2025-05-24 22:00:00,2025-05-24,2025,5,22,5,1,0,1,82,126.1,12.0,81.0,33.8,27.0,66.0,100,0.0,1013,91,22.4,0.0,3.0,Moderate,0,82.15213
2025-05-24 23:00:00,2025-05-24,2025,5,23,5,1,0,1,87,126.3,12.0,76.7,36.3,29.0,61.3,100,0.0,1013,92,22.4,0.0,2.66,Moderate,0,86.96375
2025-05-25 00:00:00,2025-05-25,2025,5,0,6,1,0,1,81,126.4,12.0,72.3,32.9,26.33,56.7,100,0.0,1013,93,22.5,0.0,2.33,Moderate,0,79.980415
2025-05-25 01:00:00,2025-05-25,2025,5,1,6,1,0,1,80,126.6,12.0,68.0,32.5,26.0,52.0,100,0.0,1013,94,22.5,0.0,2.0,Moderate,0,79.98335
2025-05-25 02:00:00,2025-05-25,2025,5,2,6,1,0,1,80,125.9,11.3,67.0,32.5,26.0,52.7,100,0.0,1012,94,22.0,0.0,2.0,Moderate,0,79.98335
2025-05-25 03:00:00,2025-05-25,2025,5,3,6,1,0,1,80,125.1,10.7,66.0,32.5,26.0,53.3,100,0.0,1012,94,21.5,0.0,2.0,Moderate,0,79.98335
2025-05-25 04:00:00,2025-05-25,2025,5,4,6,1,0,1,100,124.3,10.0,65.0,39.0,35.0,54.0,100,0.0,1011,94,21.0,0.0,2.0,Moderate,0,100.04158
2025-05-25 05:00:00,2025-05-25,2025,5,5,6,1,0,1,99,120.8,9.7,69.7,39.0,34.67,54.0,100,0.0,1012,93,21.4,0.0,1.33,Moderate,0,99.39872
2025-05-25 06:00:00,2025-05-25,2025,5,6,6,1,1,1,98,117.3,9.3,74.3,39.0,34.33,54.0,100,0.0,1013,93,21.8,0.6,0.66,Moderate,0,97.90084
2025-05-25 07:00:00,2025-05-25,2025,5,7,6,1,1,1,98,113.8,9.0,79.0,39.0,34.0,54.0,100,0.0,1014,93,22.2,0.8,2.8,Moderate,0,97.90084
2025-05-25 08:00:00,2025-05-25,2025,5,8,6,1,1,1,93,114.2,8.3,85.0,40.0,32.0,58.3,100,0.0,1014,91,22.5,1.3,0.66,Moderate,0,93.12947
2025-05-25 09:00:00,2025-05-25,2025,5,9,6,1,1,1,78,114.6,7.7,91.0,31.3,25.0,62.7,100,0.0,1014,89,22.8,2.1,1.33,Moderate,0,78.013794
2025-05-25 10:00:00,2025-05-25,2025,5,10,6,1,0,1,74,115.0,7.0,97.0,28.8,23.0,67.0,100,0.0,1015,87,23.1,2.9,2.0,Moderate,0,73.999275
2025-05-25 11:00:00,2025-05-25,2025,5,11,6,1,0,1,74,114.2,6.7,103.7,28.8,23.0,73.0,100,0.0,1014,82,23.6,3.6,2.0,Moderate,0,73.999275
2025-05-25 12:00:00,2025-05-25,2025,5,12,6,1,0,1,72,113.4,6.3,110.3,27.9,22.33,79.0,100,0.0,1014,78,24.1,3.8,2.0,Moderate,0,72.661575
2025-05-25 13:00:00,2025-05-25,2025,5,13,6,1,0,1,72,112.6,6.0,117.0,27.5,22.0,85.0,100,0.0,1014,73,24.6,3.5,2.0,Moderate,0,71.92579
2025-05-25 14:00:00,2025-05-25,2025,5,14,6,1,0,1,63,113.4,6.7,116.0,22.5,18.0,87.3,95,0.0,1013,69,25.0,2.8,2.66,Moderate,0,63.17858
2025-05-25 15:00:00,2025-05-25,2025,5,15,6,1,0,1,72,114.2,7.3,115.0,27.5,22.0,89.7,91,0.0,1012,65,25.3,1.9,3.33,Moderate,0,71.92579
2025-05-25 16:00:00,2025-05-25,2025,5,16,6,1,0,1,89,115.0,8.0,114.0,37.5,30.0,92.0,87,0.0,1012,61,25.7,1.2,4.0,Moderate,0,89.114044
2025-05-25 17:00:00,2025-05-25,2025,5,17,6,1,1,1,90,117.1,8.7,107.7,38.3,30.67,88.0,91,0.0,1012,63,25.4,0.8,3.33,Moderate,0,90.0139
2025-05-25 18:00:00,2025-05-25,2025,5,18,6,1,1,1,92,119.2,9.3,101.3,39.2,31.33,84.0,95,0.0,1013,64,25.0,0.8,2.66,Moderate,0,91.96614
2025-05-25 19:00:00,2025-05-25,2025,5,19,6,1,1,1,93,121.4,10.0,95.0,40.0,32.0,80.0,100,0.0,1013,65,24.7,0.0,2.0,Moderate,0,93.12947
2025-05-25 20:00:00,2025-05-25,2025,5,20,6,1,1,1,95,123.3,10.3,90.7,41.3,33.0,78.3,100,0.0,1014,66,24.4,0.0,2.0,Moderate,0,94.96763
2025-05-25 21:00:00,2025-05-25,2025,5,21,6,1,0,1,91,125.3,10.7,86.3,38.8,31.0,76.7,100,0.0,1015,67,24.0,0.0,2.0,Moderate,0,90.97923
2025-05-25 22:00:00,2025-05-25,2025,5,22,6,1,0,1,95,127.2,11.0,82.0,41.3,33.0,75.0,100,0.0,1015,68,23.7,0.0,2.0,Moderate,0,94.96763
2025-05-25 23:00:00,2025-05-25,2025,5,23,6,1,0,1,98,128.6,11.3,78.3,42.5,34.0,72.7,100,0.0,1015,67,23.8,0.0,2.0,Moderate,0,97.933
2025-05-26 00:00:00,2025-05-26,2025,5,0,0,0,0,1,100,129.9,11.7,74.7,43.8,35.0,70.3,100,0.0,1014,66,23.9,0.0,2.0,Moderate,0,100.0708
2025-05-26 01:00:00,2025-05-26,2025,5,1,0,0,0,1,102,131.3,12.0,71.0,45.0,36.0,68.0,100,0.0,1014,65,24.0,0.0,2.0,Unhealthy for sensitive groups,1,101.9697
2025-05-26 02:00:00,2025-05-26,2025,5,2,0,0,0,1,95,90.9,12.3,67.3,41.3,33.0,65.3,100,0.25,1014,68,23.7,0.0,2.0,Moderate,0,94.96763
2025-05-26 03:00:00,2025-05-26,2025,5,3,0,0,0,1,91,50.4,12.7,63.7,38.8,31.0,62.7,100,0.0,1013,71,23.5,0.0,2.0,Moderate,0,90.97923
2025-05-26 04:00:00,2025-05-26,2025,5,4,0,0,0,1,91,10.0,13.0,60.0,38.8,31.0,60.0,100,0.0,1013,73,23.2,0.0,2.0,Moderate,0,90.97923
2025-05-26 05:00:00,2025-05-26,2025,5,5,0,0,0,1,89,51.2,12.0,64.3,35.8,30.0,62.0,95,0.0,1013,71,23.3,0.0,2.33,Moderate,0,89.15179
2025-05-26 06:00:00,2025-05-26,2025,5,6,0,0,1,1,87,92.4,11.0,68.7,32.9,29.0,64.0,91,0.25,1014,69,23.5,0.6,2.66,Moderate,0,86.91352
2025-05-26 07:00:00,2025-05-26,2025,5,7,0,0,1,1,85,133.6,10.0,73.0,30.0,28.0,66.0,87,0.0,1014,67,23.6,0.8,3.0,Moderate,0,84.845184
2025-05-26 08:00:00,2025-05-26,2025,5,8,0,0,1,1,82,130.5,8.7,87.0,29.0,27.0,76.0,91,0.0,1014,66,24.1,1.3,3.0,Moderate,0,82.15213
2025-05-26 09:00:00,2025-05-26,2025,5,9,0,0,1,1,80,127.4,7.3,101.0,28.0,26.0,86.0,95,0.0,1015,64,24.6,2.1,3.0,Moderate,0,79.98089
2025-05-26 10:00:00,2025-05-26,2025,5,10,0,0,0,1,78,124.3,6.0,115.0,27.0,25.0,96.0,100,0.0,1015,63,25.1,3.0,3.0,Moderate,0,78.14913
2025-05-26 11:00:00,2025-05-26,2025,5,11,0,0,0,1,93,118.7,5.7,127.3,40.0,32.0,94.7,95,0.0,1014,62,25.8,3.6,2.66,Moderate,0,93.12947
2025-05-26 12:00:00,2025-05-26,2025,5,12,0,0,0,1,81,113.0,5.3,139.7,27.7,26.33,93.3,91,0.0,1014,61,26.5,3.8,2.33,Moderate,0,80.1719
2025-05-26 13:00:00,2025-05-26,2025,5,13,0,0,0,1,90,107.4,5.0,152.0,28.0,27.0,92.0,87,0.0,1013,60,27.2,3.5,2.0,Moderate,0,88.59384
2025-05-26 14:00:00,2025-05-26,2025,5,14,0,0,0,1,87,107.0,6.3,144.0,30.3,29.33,91.7,91,0.0,1012,61,27.2,2.8,2.0,Moderate,0,87.08149
2025-05-26 15:00:00,2025-05-26,2025,5,15,0,0,0,1,92,106.6,7.7,136.0,32.7,31.67,91.3,95,0.0,1011,61,27.2,1.9,2.0,Moderate,0,92.016
2025-05-26 16:00:00,2025-05-26,2025,5,16,0,0,0,1,98,106.2,9.0,128.0,35.0,34.0,91.0,100,0.0,1011,62,27.2,1.2,2.0,Moderate,0,97.8162
2025-05-26 17:00:00,2025-05-26,2025,5,17,0,0,1,1,112,118.7,11.7,110.3,41.0,40.0,94.0,79,0.0,1011,63,26.9,0.8,1.33,Unhealthy for sensitive groups,1,112.00438
2025-05-26 18:00:00,2025-05-26,2025,5,18,0,0,1,1,129,131.1,14.3,92.7,47.0,46.0,97.0,58,0.0,1011,65,26.5,0.7,0.66,Unhealthy for sensitive groups,1,129.0649
2025-05-26 19:00:00,2025-05-26,2025,5,19,0,0,1,1,145,143.6,17.0,75.0,53.0,52.0,100.0,37,0.0,1011,66,26.2,0.0,1.6,Unhealthy for sensitive groups,1,144.94183
2025-05-26 20:00:00,2025-05-26,2025,5,20,0,0,1,1,138,147.8,17.0,69.0,50.3,49.33,90.7,58,0.0,1011,71,25.7,0.0,0.33,Unhealthy for sensitive groups,1,137.00807
2025-05-26 21:00:00,2025-05-26,2025,5,21,0,0,0,1,130,152.1,17.0,63.0,47.7,46.67,81.3,79,0.0,1012,76,25.2,0.0,0.66,Unhealthy for sensitive groups,1,130.28671
2025-05-26 22:00:00,2025-05-26,2025,5,22,0,0,0,1,123,156.4,17.0,57.0,45.0,44.0,72.0,100,0.0,1013,82,24.7,0.0,1.0,Unhealthy for sensitive groups,1,123.183754
2025-05-26 23:00:00,2025-05-26,2025,5,23,0,0,0,1,129,156.0,17.0,53.0,50.8,46.0,65.7,100,0.0,1012,83,24.7,0.0,0.66,Unhealthy for sensitive groups,1,129.0672
2025-05-27 00:00:00,2025-05-27,2025,5,0,1,0,0,1,134,155.6,17.0,49.0,56.7,48.0,59.3,100,0.0,1012,84,24.6,0.0,0.33,Unhealthy for sensitive groups,1,133.91698
2025-05-27 01:00:00,2025-05-27,2025,5,1,1,0,0,1,139,155.2,17.0,45.0,62.5,50.0,53.0,100,0.0,1012,85,24.6,0.0,0.8,Unhealthy for sensitive groups,1,139.04733
2025-05-27 02:00:00,2025-05-27,2025,5,2,1,0,0,1,137,155.2,17.3,42.7,61.3,49.0,50.3,100,0.0,1011,86,24.4,0.0,1.2,Unhealthy for sensitive groups,1,137.02681
2025-05-27 03:00:00,2025-05-27,2025,5,3,1,0,0,1,131,155.2,17.7,40.3,58.8,47.0,47.7,100,0.25,1011,87,24.2,0.0,1.6,Unhealthy for sensitive groups,1,130.98216
2025-05-27 04:00:00,2025-05-27,2025,5,4,1,0,0,1,126,155.2,18.0,38.0,56.3,45.0,45.0,100,0.25,1011,88,24.0,0.0,1.6,Unhealthy for sensitive groups,1,125.94568
2025-05-27 05:00:00,2025-05-27,2025,5,5,1,0,0,1,129,155.2,17.3,43.0,57.5,46.0,48.0,100,0.25,1011,89,23.7,0.0,0.33,Unhealthy for sensitive groups,1,129.1026
2025-05-27 06:00:00,2025-05-27,2025,5,6,1,0,1,1,145,10.0,29.0,48.0,68.0,52.0,51.0,100,0.0,1011,91,23.5,0.6,0.66,Unhealthy for sensitive groups,1,145.04294
2025-05-27 07:00:00,2025-05-27,2025,5,7,1,0,1,1,134,155.2,16.0,53.0,60.0,48.0,54.0,100,0.0,1011,93,23.2,0.8,1.0,Unhealthy for sensitive groups,1,133.94438
2025-05-27 08:00:00,2025-05-27,2025,5,8,1,0,1,1,145,147.3,14.3,71.0,65.0,52.0,61.0,100,0.0,1011,92,23.5,1.3,1.16,Unhealthy for sensitive groups,1,145.00516
2025-05-27 09:00:00,2025-05-27,2025,5,9,1,0,1,1,152,139.3,12.7,89.0,71.3,57.0,68.0,100,0.0,1011,90,23.8,2.1,1.33,Unhealthy,1,152.06229
2025-05-27 10:00:00,2025-05-27,2025,5,10,1,0,0,1,160,131.3,11.0,107.0,78.8,63.0,75.0,100,0.25,1011,89,24.1,2.9,1.5,Unhealthy,1,159.97548
2025-05-27 11:00:00,2025-05-27,2025,5,11,1,0,0,1,176,132.5,11.3,115.0,93.8,75.0,73.7,100,0.75,1010,88,24.4,3.6,1.66,Unhealthy,1,175.99947
2025-05-27 12:00:00,2025-05-27,2025,5,12,1,0,0,1,171,133.6,11.7,123.0,88.8,71.0,72.3,100,0.0,1010,86,24.7,3.8,1.83,Unhealthy,1,170.96191
2025-05-27 13:00:00,2025-05-27,2025,5,13,1,0,0,1,176,134.8,12.0,131.0,93.8,75.0,71.0,100,0.0,1010,85,25.0,3.5,2.0,Unhealthy,1,175.99947
2025-05-27 14:00:00,2025-05-27,2025,5,14,1,0,0,1,179,132.7,12.0,131.3,96.3,77.0,66.7,100,0.0,1010,85,24.9,2.8,1.66,Unhealthy,1,179.38982
2025-05-27 15:00:00,2025-05-27,2025,5,15,1,0,0,1,181,130.5,12.0,131.7,98.8,79.0,62.3,100,0.0,1009,85,24.8,1.9,1.33,Unhealthy,1,181.01187
2025-05-27 16:00:00,2025-05-27,2025,5,16,1,0,0,1,184,128.4,12.0,132.0,101.3,81.0,58.0,100,0.0,1009,85,24.7,1.2,1.0,Unhealthy,1,184.0035
2025-05-27 17:00:00,2025-05-27,2025,5,17,1,0,1,1,185,153.1,17.3,115.3,102.1,81.67,65.3,100,0.0,1009,86,24.5,0.8,0.66,Unhealthy,1,185.20322
2025-05-27 18:00:00,2025-05-27,2025,5,18,1,0,1,1,187,177.8,22.7,98.7,103.8,83.0,72.7,100,0.0,1009,88,24.4,0.7,0.33,Unhealthy,1,186.9901
2025-05-27 19:00:00,2025-05-27,2025,5,19,1,0,1,1,187,202.5,28.0,82.0,103.8,83.0,80.0,100,0.0,1009,89,24.2,0.0,1.6,Unhealthy,1,186.99763
2025-05-27 20:00:00,2025-05-27,2025,5,20,1,0,1,1,197,196.3,27.3,77.0,113.8,91.0,76.3,100,0.0,1009,91,24.0,0.0,0.66,Unhealthy,1,197.1006
2025-05-27 21:00:00,2025-05-27,2025,5,21,1,0,0,1,205,190.1,26.7,72.0,121.3,97.0,72.7,100,0.0,1010,93,23.9,0.0,1.33,Very Unhealthy,2,204.67575
2025-05-27 22:00:00,2025-05-27,2025,5,22,1,0,0,1,219,183.8,26.0,67.0,133.8,107.0,69.0,100,0.0,1010,95,23.7,0.0,2.0,Very Unhealthy,2,219.70316
2025-05-27 23:00:00,2025-05-27,2025,5,23,1,0,0,1,211,166.7,24.3,66.0,126.3,101.0,59.3,100,0.0,1010,94,23.6,0.0,1.33,Very Unhealthy,2,210.38766
2025-05-28 00:00:00,2025-05-28,2025,5,0,2,0,0,1,213,149.6,22.7,65.0,128.8,103.0,49.7,100,0.0,1009,94,23.6,0.0,0.66,Very Unhealthy,2,212.56306
2025-05-28 01:00:00,2025-05-28,2025,5,1,2,0,0,1,211,132.5,21.0,64.0,126.3,101.0,40.0,100,0.0,1009,94,23.5,0.0,1.6,Very Unhealthy,2,210.38766
2025-05-28 02:00:00,2025-05-28,2025,5,2,2,0,0,1,203,125.5,42.3,57.1,118.8,95.0,46.0,100,0.25,1008,94,23.5,0.0,1.2,Very Unhealthy,2,202.16171
2025-05-28 03:00:00,2025-05-28,2025,5,3,2,0,0,1,203,118.5,63.7,50.2,118.8,95.0,52.0,100,0.5,1007,94,23.5,0.0,1.2,Very Unhealthy,2,202.16171
2025-05-28 04:00:00,2025-05-28,2025,5,4,2,0,0,1,195,111.5,85.0,43.2,130.0,89.0,58.0,100,0.0,1007,94,23.5,0.0,1.2,Unhealthy,1,195.65268
2025-05-28 05:00:00,2025-05-28,2025,5,5,2,0,0,1,184,110.9,62.3,50.2,101.3,81.0,54.3,100,0.0,1007,94,23.7,0.0,1.2,Unhealthy,1,184.00587
2025-05-28 06:00:00,2025-05-28,2025,5,6,2,0,1,1,188,110.3,39.7,57.1,110.8,83.67,50.7,100,0.0,1007,94,23.8,0.9,1.2,Unhealthy,1,187.00041
2025-05-28 07:00:00,2025-05-28,2025,5,7,2,0,1,1,184,109.7,17.0,64.0,101.3,81.0,47.0,100,0.0,1008,94,24.0,1.1,0.8,Unhealthy,1,184.01582
2025-05-28 08:00:00,2025-05-28,2025,5,8,2,0,1,1,189,102.5,14.3,77.7,106.3,85.0,46.3,95,0.0,1008,92,24.9,1.6,0.66,Unhealthy,1,189.69347
2025-05-28 09:00:00,2025-05-28,2025,5,9,2,0,1,1,192,95.3,11.7,91.3,108.8,87.0,45.7,91,0.0,1008,90,25.7,2.6,1.33,Unhealthy,1,191.974
2025-05-28 10:00:00,2025-05-28,2025,5,10,2,0,0,1,192,88.1,9.0,105.0,108.8,87.0,45.0,87,0.0,1008,88,26.6,4.0,2.0,Unhealthy,1,191.9717
2025-05-28 11:00:00,2025-05-28,2025,5,11,2,0,0,1,192,86.6,7.3,117.7,108.8,87.0,42.3,79,0.0,1008,83,27.9,4.3,2.0,Unhealthy,1,191.96841
2025-05-28 12:00:00,2025-05-28,2025,5,12,2,0,0,1,176,85.0,5.7,130.3,93.8,75.0,39.7,70,0.0,1007,78,29.3,6.6,2.0,Unhealthy,1,175.99994
2025-05-28 13:00:00,2025-05-28,2025,5,13,2,0,0,1,168,83.5,4.0,143.0,86.3,69.0,37.0,62,0.0,1006,74,30.6,7.5,2.0,Unhealthy,1,168.03433
2025-05-28 14:00:00,2025-05-28,2025,5,14,2,0,0,1,118,59.0,4.7,141.3,52.5,42.0,36.7,50,0.0,1005,70,30.9,5.8,2.0,Unhealthy for sensitive groups,1,117.892044
2025-05-28 15:00:00,2025-05-28,2025,5,15,2,0,0,1,123,10.0,5.3,139.7,55.0,44.0,36.3,37,0.0,1004,66,31.3,4.2,2.0,Unhealthy for sensitive groups,1,123.15626
2025-05-28 16:00:00,2025-05-28,2025,5,16,2,0,0,1,104,10.0,6.0,138.0,46.3,37.0,36.0,25,0.0,1003,63,31.6,2.3,2.0,Unhealthy for sensitive groups,1,103.86963
2025-05-28 17:00:00,2025-05-28,2025,5,17,2,0,1,1,106,50.8,10.7,121.0,47.1,37.67,43.3,25,0.0,1004,67,30.9,1.5,2.0,Unhealthy for sensitive groups,1,106.03099
2025-05-28 18:00:00,2025-05-28,2025,5,18,2,0,1,1,108,91.7,15.3,104.0,47.9,38.33,50.7,25,0.0,1004,73,30.3,1.1,2.0,Unhealthy for sensitive groups,1,108.47819
2025-05-28 19:00:00,2025-05-28,2025,5,19,2,0,1,1,110,132.5,20.0,87.0,48.8,39.0,58.0,25,0.0,1004,79,29.6,0.0,2.0,Unhealthy for sensitive groups,1,110.14525
2025-05-28 20:00:00,2025-05-28,2025,5,20,2,0,1,1,123,139.3,22.3,73.0,51.2,44.0,58.7,41,0.0,1005,82,28.9,0.0,2.0,Unhealthy for sensitive groups,1,123.1702
2025-05-28 21:00:00,2025-05-28,2025,5,21,2,0,0,1,137,146.1,24.7,59.0,53.6,49.0,59.3,58,0.0,1006,86,28.3,0.0,2.0,Unhealthy for sensitive groups,1,137.00487
2025-05-28 22:00:00,2025-05-28,2025,5,22,2,0,0,1,150,152.9,27.0,45.0,56.0,54.0,60.0,75,0.0,1007,90,27.6,0.0,2.0,Unhealthy for sensitive groups,1,149.9023
2025-05-28 23:00:00,2025-05-28,2025,5,23,2,0,0,1,149,156.6,28.0,39.3,55.7,53.67,57.3,83,0.0,1007,91,27.2,0.0,2.33,Unhealthy for sensitive groups,1,147.9995
2025-05-29 00:00:00,2025-05-29,2025,5,0,3,0,0,1,148,160.3,29.0,33.7,55.3,53.33,54.7,91,0.0,1006,92,26.9,0.0,2.66,Unhealthy for sensitive groups,1,147.99901
2025-05-29 01:00:00,2025-05-29,2025,5,1,3,0,0,1,148,164.0,30.0,28.0,55.0,53.0,52.0,100,0.25,1006,94,26.5,0.0,3.0,Unhealthy for sensitive groups,1,148.01204
2025-05-29 02:00:00,2025-05-29,2025,5,2,3,0,0,1,124,112.7,30.0,25.7,47.9,44.33,48.3,100,2.0,1006,94,26.4,0.0,2.66,Unhealthy for sensitive groups,1,123.174965
2025-05-29 03:00:00,2025-05-29,2025,5,3,3,0,0,1,101,61.3,30.0,23.3,40.8,35.67,44.7,100,2.0,1005,94,26.3,0.0,2.33,Unhealthy for sensitive groups,1,100.04158
2025-05-29 04:00:00,2025-05-29,2025,5,4,3,0,0,1,82,10.0,30.0,21.0,33.8,27.0,41.0,100,1.75,1005,95,26.2,0.0,2.0,Moderate,0,82.154594
2025-05-29 05:00:00,2025-05-29,2025,5,5,3,0,0,1,80,10.0,24.0,29.7,30.0,26.0,45.0,100,1.75,1006,94,26.3,0.0,2.0,Moderate,0,79.98335
2025-05-29 06:00:00,2025-05-29,2025,5,6,3,0,1,1,101,90.1,24.0,38.3,44.6,35.67,49.0,100,1.5,1006,94,26.4,0.7,2.0,Unhealthy for sensitive groups,1,100.0762
2025-05-29 07:00:00,2025-05-29,2025,5,7,3,0,1,1,112,130.1,21.0,47.0,50.0,40.0,53.0,100,0.75,1007,94,26.5,0.9,2.0,Unhealthy for sensitive groups,1,112.10266
2025-05-29 08:00:00,2025-05-29,2025,5,8,3,0,1,1,121,114.4,18.3,60.7,53.8,43.0,52.0,100,0.5,1007,91,27.2,1.4,2.0,Unhealthy for sensitive groups,1,120.898674
2025-05-29 09:00:00,2025-05-29,2025,5,9,3,0,1,1,126,98.6,15.7,74.3,56.3,45.0,51.0,100,0.5,1007,89,27.9,2.4,2.0,Unhealthy for sensitive groups,1,125.943375
2025-05-29 10:00:00,2025-05-29,2025,5,10,3,0,0,1,126,82.9,13.0,88.0,56.3,45.0,50.0,100,0.0,1007,87,28.6,3.2,2.0,Unhealthy for sensitive groups,1,125.943375
2025-05-29 11:00:00,2025-05-29,2025,5,11,3,0,0,1,115,81.9,11.3,99.3,51.3,41.0,53.7,100,0.0,1007,83,29.3,3.6,2.0,Unhealthy for sensitive groups,1,115.07561
2025-05-29 12:00:00,2025-05-29,2025,5,12,3,0,0,1,113,80.9,9.7,110.7,50.4,40.33,57.3,100,0.5,1006,79,29.9,4.0,2.0,Unhealthy for sensitive groups,1,112.1002
2025-05-29 13:00:00,2025-05-29,2025,5,13,3,0,0,1,107,80.0,8.0,122.0,47.5,38.0,61.0,100,0.5,1006,76,30.6,3.5,2.0,Unhealthy for sensitive groups,1,106.93847
2025-05-29 14:00:00,2025-05-29,2025,5,14,3,0,0,1,104,56.6,34.7,125.0,46.3,37.0,72.7,83,0.5,1005,76,30.0,2.8,2.33,Unhealthy for sensitive groups,1,103.861565
2025-05-29 15:00:00,2025-05-29,2025,5,15,3,0,0,1,82,33.3,61.3,128.0,33.8,27.0,84.3,66,0.0,1004,76,29.3,1.9,2.66,Moderate,0,82.15213
2025-05-29 16:00:00,2025-05-29,2025,5,16,3,0,0,1,64,10.0,88.0,131.0,20.0,13.0,96.0,50,0.0,1004,76,28.7,1.2,3.0,Moderate,0,61.018867
2025-05-29 17:00:00,2025-05-29,2025,5,17,3,0,1,1,67,10.0,62.7,114.3,25.0,20.0,95.7,66,0.0,1004,77,28.0,0.8,3.0,Moderate,0,67.03801
2025-05-29 18:00:00,2025-05-29,2025,5,18,3,0,1,1,52,10.0,37.3,97.7,17.5,13.0,95.3,83,0.0,1005,78,27.2,0.7,3.0,Moderate,0,52.342678
2025-05-29 19:00:00,2025-05-29,2025,5,19,3,0,1,1,52,10.0,12.0,81.0,16.3,13.0,95.0,100,0.0,1005,78,26.5,0.0,3.0,Moderate,0,52.291084
2025-05-29 20:00:00,2025-05-29,2025,5,20,3,0,1,1,51,59.6,12.7,74.3,15.4,12.33,89.0,100,0.0,1006,82,25.9,0.0,2.33,Moderate,0,50.096504
2025-05-29 21:00:00,2025-05-29,2025,5,21,3,0,0,1,46,109.2,13.3,67.7,13.8,11.0,83.0,100,0.0,1007,85,25.3,0.0,1.66,Good,0,46.104645
2025-05-29 22:00:00,2025-05-29,2025,5,22,3,0,0,1,46,158.7,14.0,61.0,13.8,11.0,77.0,100,0.0,1008,89,24.7,0.0,1.0,Good,0,46.104645
2025-05-29 23:00:00,2025-05-29,2025,5,23,3,0,0,1,52,155.2,13.3,60.0,16.3,13.0,72.0,100,0.0,1008,91,24.5,0.0,1.0,Moderate,0,52.133804
2025-05-30 00:00:00,2025-05-30,2025,5,0,4,0,0,1,59,151.7,12.7,59.0,17.3,16.33,67.0,100,0.0,1007,93,24.3,0.0,1.0,Moderate,0,58.888138
2025-05-30 01:00:00,2025-05-30,2025,5,1,4,0,0,1,65,148.2,12.0,58.0,19.0,19.0,62.0,100,0.0,1007,94,24.1,0.0,1.0,Moderate,0,64.885315
2025-05-30 02:00:00,2025-05-30,2025,5,2,4,0,0,1,63,10.0,12.7,53.7,22.5,18.0,59.0,100,0.0,1007,94,24.0,0.0,0.66,Moderate,0,63.16316
2025-05-30 03:00:00,2025-05-30,2025,5,3,4,0,0,1,50,10.0,13.3,49.3,15.0,12.0,56.0,100,0.0,1007,94,23.8,0.0,0.33,Good,0,49.99083
2025-05-30 04:00:00,2025-05-30,2025,5,4,4,0,0,1,78,154.7,14.0,45.0,25.0,25.0,53.0,100,0.75,1007,94,23.7,0.0,1.6,Moderate,0,78.071365
